run_id,seed,network_type,network_kwargs,n_nodes,a0,ratio,beta_I,b,g_I,I0,X0_frac,init_method,strategy_choice_func,tau,policy,seeded_nodes,steps_run,converged,X_final,I_final,high_adoption,t_half,t_high,clusters_n_final,cluster_max_final,cluster_mean_final,X0,I0_grid,beta_I_grid,low_adoption
979,1102,erdos_renyi,"{""p"": 0.05}",300,2.2,2.2,2.0,1.0,0.08,0.0,0.45,random,logit,0.2,none,135,3,True,1.0,0.19511040000000002,1,0.0,1.0,1,300,300.0,0.45,0.0,2.0,0
980,1103,erdos_renyi,"{""p"": 0.05}",300,2.2,2.2,2.0,1.0,0.08,0.0,0.45,random,logit,0.2,none,135,2,True,1.0,0.13029333333333334,1,0.0,1.0,1,300,300.0,0.45,0.0,2.0,0
981,1104,erdos_renyi,"{""p"": 0.05}",300,2.2,2.2,2.0,1.0,0.08,0.0,0.45,random,logit,0.2,none,135,3,True,1.0,0.1959936,1,0.0,1.0,1,300,300.0,0.45,0.0,2.0,0
982,1105,erdos_renyi,"{""p"": 0.05}",300,2.2,2.2,2.0,1.0,0.08,0.0,0.45,random,logit,0.2,none,135,3,True,1.0,0.17468885333333334,1,1.0,1.0,1,300,300.0,0.45,0.0,2.0,0
983,1106,erdos_renyi,"{""p"": 0.05}",300,2.2,2.2,2.0,1.0,0.08,0.0,0.45,random,logit,0.2,none,135,3,True,1.0,0.19247061333333332,1,0.0,1.0,1,300,300.0,0.45,0.0,2.0,0
984,1107,erdos_renyi,"{""p"": 0.05}",300,2.1500000000000004,2.2,2.0,1.0,0.08,0.025,0.45,random,logit,0.2,none,135,2,True,1.0,0.154888,1,0.0,1.0,1,300,300.0,0.45,0.025,2.0,0
985,1108,erdos_renyi,"{""p"": 0.05}",300,2.1500000000000004,2.2,2.0,1.0,0.08,0.025,0.45,random,logit,0.2,none,135,2,True,1.0,0.158568,1,0.0,1.0,1,300,300.0,0.45,0.025,2.0,0
986,1109,erdos_renyi,"{""p"": 0.05}",300,2.1500000000000004,2.2,2.0,1.0,0.08,0.025,0.45,random,logit,0.2,none,135,2,True,1.0,0.16298400000000002,1,0.0,0.0,1,300,300.0,0.45,0.025,2.0,0
987,1110,erdos_renyi,"{""p"": 0.05}",300,2.1500000000000004,2.2,2.0,1.0,0.08,0.025,0.45,random,logit,0.2,none,135,3,True,1.0,0.19935712,1,1.0,1.0,1,300,300.0,0.45,0.025,2.0,0
988,1111,erdos_renyi,"{""p"": 0.05}",300,2.1500000000000004,2.2,2.0,1.0,0.08,0.025,0.45,random,logit,0.2,none,135,3,True,1.0,0.21476405333333332,1,0.0,1.0,1,300,300.0,0.45,0.025,2.0,0
989,1112,erdos_renyi,"{""p"": 0.05}",300,2.1500000000000004,2.2,2.0,1.0,0.08,0.025,0.45,random,logit,0.2,none,135,3,True,1.0,0.21084853333333334,1,0.0,1.0,1,300,300.0,0.45,0.025,2.0,0
990,1113,erdos_renyi,"{""p"": 0.05}",300,2.1500000000000004,2.2,2.0,1.0,0.08,0.025,0.45,random,logit,0.2,none,135,2,True,1.0,0.15660533333333332,1,0.0,1.0,1,300,300.0,0.45,0.025,2.0,0
991,1114,erdos_renyi,"{""p"": 0.05}",300,2.1500000000000004,2.2,2.0,1.0,0.08,0.025,0.45,random,logit,0.2,none,135,2,True,1.0,0.15071733333333334,1,0.0,1.0,1,300,300.0,0.45,0.025,2.0,0
992,1115,erdos_renyi,"{""p"": 0.05}",300,2.1500000000000004,2.2,2.0,1.0,0.08,0.025,0.45,random,logit,0.2,none,135,3,True,1.0,0.21886602666666666,1,0.0,1.0,1,300,300.0,0.45,0.025,2.0,0
993,1116,erdos_renyi,"{""p"": 0.05}",300,2.1500000000000004,2.2,2.0,1.0,0.08,0.025,0.45,random,logit,0.2,none,135,2,True,1.0,0.1647013333333333,1,0.0,0.0,1,300,300.0,0.45,0.025,2.0,0
994,1117,erdos_renyi,"{""p"": 0.05}",300,2.1500000000000004,2.2,2.0,1.0,0.08,0.025,0.45,random,logit,0.2,none,135,3,True,1.0,0.21240885333333334,1,0.0,1.0,1,300,300.0,0.45,0.025,2.0,0
995,1118,erdos_renyi,"{""p"": 0.05}",300,2.1500000000000004,2.2,2.0,1.0,0.08,0.025,0.45,random,logit,0.2,none,135,3,True,1.0,0.2131841066666667,1,0.0,1.0,1,300,300.0,0.45,0.025,2.0,0
996,1119,erdos_renyi,"{""p"": 0.05}",300,2.1,2.2,2.0,1.0,0.08,0.05,0.45,random,logit,0.2,none,135,3,True,1.0,0.22984469333333335,1,0.0,1.0,1,300,300.0,0.45,0.05,2.0,0
997,1120,erdos_renyi,"{""p"": 0.05}",300,2.1,2.2,2.0,1.0,0.08,0.05,0.45,random,logit,0.2,none,135,2,True,1.0,0.180464,1,0.0,1.0,1,300,300.0,0.45,0.05,2.0,0
998,1121,erdos_renyi,"{""p"": 0.05}",300,2.1,2.2,2.0,1.0,0.08,0.05,0.45,random,logit,0.2,none,135,2,True,1.0,0.17580266666666666,1,0.0,1.0,1,300,300.0,0.45,0.05,2.0,0
999,1122,erdos_renyi,"{""p"": 0.05}",300,2.1,2.2,2.0,1.0,0.08,0.05,0.45,random,logit,0.2,none,135,2,True,1.0,0.16942400000000002,1,0.0,1.0,1,300,300.0,0.45,0.05,2.0,0
1000,1123,erdos_renyi,"{""p"": 0.05}",300,2.1,2.2,2.0,1.0,0.08,0.05,0.45,random,logit,0.2,none,135,2,True,1.0,0.17384,1,0.0,1.0,1,300,300.0,0.45,0.05,2.0,0
1001,1124,erdos_renyi,"{""p"": 0.05}",300,2.1,2.2,2.0,1.0,0.08,0.05,0.45,random,logit,0.2,none,135,4,True,1.0,0.25808393386666667,1,1.0,2.0,1,300,300.0,0.45,0.05,2.0,0
1002,1125,erdos_renyi,"{""p"": 0.05}",300,2.1,2.2,2.0,1.0,0.08,0.05,0.45,random,logit,0.2,none,135,3,True,1.0,0.23763647999999998,1,0.0,1.0,1,300,300.0,0.45,0.05,2.0,0
1003,1126,erdos_renyi,"{""p"": 0.05}",300,2.1,2.2,2.0,1.0,0.08,0.05,0.45,random,logit,0.2,none,135,2,True,1.0,0.18242666666666668,1,0.0,0.0,1,300,300.0,0.45,0.05,2.0,0
1004,1127,erdos_renyi,"{""p"": 0.05}",300,2.1,2.2,2.0,1.0,0.08,0.05,0.45,random,logit,0.2,none,135,3,True,1.0,0.23123818666666668,1,0.0,1.0,1,300,300.0,0.45,0.05,2.0,0
1005,1128,erdos_renyi,"{""p"": 0.05}",300,2.1,2.2,2.0,1.0,0.08,0.05,0.45,random,logit,0.2,none,135,2,True,1.0,0.1743306666666667,1,0.0,1.0,1,300,300.0,0.45,0.05,2.0,0
1006,1129,erdos_renyi,"{""p"": 0.05}",300,2.1,2.2,2.0,1.0,0.08,0.05,0.45,random,logit,0.2,none,135,2,True,1.0,0.17359466666666667,1,0.0,1.0,1,300,300.0,0.45,0.05,2.0,0
1007,1130,erdos_renyi,"{""p"": 0.05}",300,2.1,2.2,2.0,1.0,0.08,0.05,0.45,random,logit,0.2,none,135,2,True,1.0,0.185616,1,0.0,0.0,1,300,300.0,0.45,0.05,2.0,0
1008,1131,erdos_renyi,"{""p"": 0.05}",300,2.0500000000000003,2.2,2.0,1.0,0.08,0.07500000000000001,0.45,random,logit,0.2,none,135,2,True,1.0,0.20211466666666666,1,0.0,1.0,1,300,300.0,0.45,0.07500000000000001,2.0,0
1009,1132,erdos_renyi,"{""p"": 0.05}",300,2.0500000000000003,2.2,2.0,1.0,0.08,0.07500000000000001,0.45,random,logit,0.2,none,135,2,True,1.0,0.19745333333333334,1,0.0,1.0,1,300,300.0,0.45,0.07500000000000001,2.0,0
1010,1133,erdos_renyi,"{""p"": 0.05}",300,2.0500000000000003,2.2,2.0,1.0,0.08,0.07500000000000001,0.45,random,logit,0.2,none,135,2,True,1.0,0.205304,1,0.0,0.0,1,300,300.0,0.45,0.07500000000000001,2.0,0
1011,1134,erdos_renyi,"{""p"": 0.05}",300,2.0500000000000003,2.2,2.0,1.0,0.08,0.07500000000000001,0.45,random,logit,0.2,none,135,2,True,1.0,0.20972000000000002,1,0.0,0.0,1,300,300.0,0.45,0.07500000000000001,2.0,0
1012,1135,erdos_renyi,"{""p"": 0.05}",300,2.0500000000000003,2.2,2.0,1.0,0.08,0.07500000000000001,0.45,random,logit,0.2,none,135,2,True,1.0,0.20407733333333336,1,0.0,0.0,1,300,300.0,0.45,0.07500000000000001,2.0,0
1013,1136,erdos_renyi,"{""p"": 0.05}",300,2.0500000000000003,2.2,2.0,1.0,0.08,0.07500000000000001,0.45,random,logit,0.2,none,135,2,True,1.0,0.1962266666666667,1,0.0,1.0,1,300,300.0,0.45,0.07500000000000001,2.0,0
1014,1137,erdos_renyi,"{""p"": 0.05}",300,2.0500000000000003,2.2,2.0,1.0,0.08,0.07500000000000001,0.45,random,logit,0.2,none,135,3,True,1.0,0.25396341333333333,1,0.0,1.0,1,300,300.0,0.45,0.07500000000000001,2.0,0
1015,1138,erdos_renyi,"{""p"": 0.05}",300,2.0500000000000003,2.2,2.0,1.0,0.08,0.07500000000000001,0.45,random,logit,0.2,none,135,2,True,1.0,0.19941600000000004,1,0.0,1.0,1,300,300.0,0.45,0.07500000000000001,2.0,0
1016,1139,erdos_renyi,"{""p"": 0.05}",300,2.0500000000000003,2.2,2.0,1.0,0.08,0.07500000000000001,0.45,random,logit,0.2,none,135,2,True,1.0,0.18935733333333335,1,0.0,1.0,1,300,300.0,0.45,0.07500000000000001,2.0,0
1017,1140,erdos_renyi,"{""p"": 0.05}",300,2.0500000000000003,2.2,2.0,1.0,0.08,0.07500000000000001,0.45,random,logit,0.2,none,135,2,True,1.0,0.20702133333333333,1,0.0,0.0,1,300,300.0,0.45,0.07500000000000001,2.0,0
1018,1141,erdos_renyi,"{""p"": 0.05}",300,2.0500000000000003,2.2,2.0,1.0,0.08,0.07500000000000001,0.45,random,logit,0.2,none,135,3,True,1.0,0.25256992,1,0.0,1.0,1,300,300.0,0.45,0.07500000000000001,2.0,0
1019,1142,erdos_renyi,"{""p"": 0.05}",300,2.0500000000000003,2.2,2.0,1.0,0.08,0.07500000000000001,0.45,random,logit,0.2,none,135,2,True,1.0,0.211192,1,0.0,0.0,1,300,300.0,0.45,0.07500000000000001,2.0,0
1020,1143,erdos_renyi,"{""p"": 0.05}",300,2.0,2.2,2.0,1.0,0.08,0.1,0.45,random,logit,0.2,none,135,3,True,1.0,0.24345088,1,1.0,2.0,1,300,300.0,0.45,0.1,2.0,0
1021,1144,erdos_renyi,"{""p"": 0.05}",300,2.0,2.2,2.0,1.0,0.08,0.1,0.45,random,logit,0.2,none,135,3,True,1.0,0.2722628266666667,1,0.0,1.0,1,300,300.0,0.45,0.1,2.0,0
1022,1145,erdos_renyi,"{""p"": 0.05}",300,2.0,2.2,2.0,1.0,0.08,0.1,0.45,random,logit,0.2,none,135,2,True,1.0,0.22327466666666668,1,0.0,1.0,1,300,300.0,0.45,0.1,2.0,0
1023,1146,erdos_renyi,"{""p"": 0.05}",300,2.0,2.2,2.0,1.0,0.08,0.1,0.45,random,logit,0.2,none,135,2,True,1.0,0.21665066666666669,1,0.0,1.0,1,300,300.0,0.45,0.1,2.0,0
1024,1147,erdos_renyi,"{""p"": 0.05}",300,2.0,2.2,2.0,1.0,0.08,0.1,0.45,random,logit,0.2,none,135,3,True,1.0,0.2709576533333333,1,0.0,1.0,1,300,300.0,0.45,0.1,2.0,0
1025,1148,erdos_renyi,"{""p"": 0.05}",300,2.0,2.2,2.0,1.0,0.08,0.1,0.45,random,logit,0.2,none,135,2,True,1.0,0.2129706666666667,1,0.0,1.0,1,300,300.0,0.45,0.1,2.0,0
1026,1149,erdos_renyi,"{""p"": 0.05}",300,2.0,2.2,2.0,1.0,0.08,0.1,0.45,random,logit,0.2,none,135,3,True,1.0,0.28358741333333337,1,0.0,1.0,1,300,300.0,0.45,0.1,2.0,0
1027,1150,erdos_renyi,"{""p"": 0.05}",300,2.0,2.2,2.0,1.0,0.08,0.1,0.45,random,logit,0.2,none,135,2,True,1.0,0.215424,1,0.0,1.0,1,300,300.0,0.45,0.1,2.0,0
1028,1151,erdos_renyi,"{""p"": 0.05}",300,2.0,2.2,2.0,1.0,0.08,0.1,0.45,random,logit,0.2,none,135,3,True,1.0,0.2557568,1,0.0,1.0,1,300,300.0,0.45,0.1,2.0,0
1029,1152,erdos_renyi,"{""p"": 0.05}",300,2.0,2.2,2.0,1.0,0.08,0.1,0.45,random,logit,0.2,none,135,3,True,1.0,0.27128149333333335,1,0.0,1.0,1,300,300.0,0.45,0.1,2.0,0
1030,1153,erdos_renyi,"{""p"": 0.05}",300,2.0,2.2,2.0,1.0,0.08,0.1,0.45,random,logit,0.2,none,135,2,True,1.0,0.22670933333333335,1,0.0,0.0,1,300,300.0,0.45,0.1,2.0,0
1031,1154,erdos_renyi,"{""p"": 0.05}",300,2.0,2.2,2.0,1.0,0.08,0.1,0.45,random,logit,0.2,none,135,3,True,1.0,0.26994688,1,0.0,1.0,1,300,300.0,0.45,0.1,2.0,0
1032,1155,erdos_renyi,"{""p"": 0.05}",300,1.9500000000000002,2.2,2.0,1.0,0.08,0.125,0.45,random,logit,0.2,none,135,2,True,1.0,0.25081333333333333,1,0.0,0.0,1,300,300.0,0.45,0.125,2.0,0
1033,1156,erdos_renyi,"{""p"": 0.05}",300,1.9500000000000002,2.2,2.0,1.0,0.08,0.125,0.45,random,logit,0.2,none,135,2,True,1.0,0.24026399999999998,1,0.0,1.0,1,300,300.0,0.45,0.125,2.0,0
1034,1157,erdos_renyi,"{""p"": 0.05}",300,1.9500000000000002,2.2,2.0,1.0,0.08,0.125,0.45,random,logit,0.2,none,135,2,True,1.0,0.24639733333333336,1,0.0,0.0,1,300,300.0,0.45,0.125,2.0,0
1035,1158,erdos_renyi,"{""p"": 0.05}",300,1.9500000000000002,2.2,2.0,1.0,0.08,0.125,0.45,random,logit,0.2,none,135,2,True,1.0,0.24713333333333334,1,0.0,0.0,1,300,300.0,0.45,0.125,2.0,0
1036,1159,erdos_renyi,"{""p"": 0.05}",300,1.9500000000000002,2.2,2.0,1.0,0.08,0.125,0.45,random,logit,0.2,none,135,2,True,1.0,0.23388533333333333,1,0.0,1.0,1,300,300.0,0.45,0.125,2.0,0
1037,1160,erdos_renyi,"{""p"": 0.05}",300,1.9500000000000002,2.2,2.0,1.0,0.08,0.125,0.45,random,logit,0.2,none,135,3,True,1.0,0.2669808,1,1.0,2.0,1,300,300.0,0.45,0.125,2.0,0
1038,1161,erdos_renyi,"{""p"": 0.05}",300,1.9500000000000002,2.2,2.0,1.0,0.08,0.125,0.45,random,logit,0.2,none,135,2,True,1.0,0.23707466666666668,1,0.0,1.0,1,300,300.0,0.45,0.125,2.0,0
1039,1162,erdos_renyi,"{""p"": 0.05}",300,1.9500000000000002,2.2,2.0,1.0,0.08,0.125,0.45,random,logit,0.2,none,135,3,True,1.0,0.28759861333333336,1,0.0,1.0,1,300,300.0,0.45,0.125,2.0,0
1040,1163,erdos_renyi,"{""p"": 0.05}",300,1.9500000000000002,2.2,2.0,1.0,0.08,0.125,0.45,random,logit,0.2,none,135,3,True,1.0,0.2812592,1,0.0,1.0,1,300,300.0,0.45,0.125,2.0,0
1041,1164,erdos_renyi,"{""p"": 0.05}",300,1.9500000000000002,2.2,2.0,1.0,0.08,0.125,0.45,random,logit,0.2,none,135,2,True,1.0,0.24492533333333336,1,0.0,0.0,1,300,300.0,0.45,0.125,2.0,0
1042,1165,erdos_renyi,"{""p"": 0.05}",300,1.9500000000000002,2.2,2.0,1.0,0.08,0.125,0.45,random,logit,0.2,none,135,2,True,1.0,0.24001866666666666,1,0.0,1.0,1,300,300.0,0.45,0.125,2.0,0
1043,1166,erdos_renyi,"{""p"": 0.05}",300,1.9500000000000002,2.2,2.0,1.0,0.08,0.125,0.45,random,logit,0.2,none,135,3,True,1.0,0.29536096,1,0.0,1.0,1,300,300.0,0.45,0.125,2.0,0
1044,1167,erdos_renyi,"{""p"": 0.05}",300,1.9000000000000001,2.2,2.0,1.0,0.08,0.15000000000000002,0.45,random,logit,0.2,none,135,2,True,1.0,0.2633866666666667,1,0.0,1.0,1,300,300.0,0.45,0.15000000000000002,2.0,0
1045,1168,erdos_renyi,"{""p"": 0.05}",300,1.9000000000000001,2.2,2.0,1.0,0.08,0.15000000000000002,0.45,random,logit,0.2,none,135,2,True,1.0,0.26314133333333334,1,0.0,1.0,1,300,300.0,0.45,0.15000000000000002,2.0,0
1046,1169,erdos_renyi,"{""p"": 0.05}",300,1.9000000000000001,2.2,2.0,1.0,0.08,0.15000000000000002,0.45,random,logit,0.2,none,135,3,True,1.0,0.28971584,1,1.0,1.0,1,300,300.0,0.45,0.15000000000000002,2.0,0
1047,1170,erdos_renyi,"{""p"": 0.05}",300,1.9000000000000001,2.2,2.0,1.0,0.08,0.15000000000000002,0.45,random,logit,0.2,none,135,2,True,1.0,0.25430933333333333,1,0.0,1.0,1,300,300.0,0.45,0.15000000000000002,2.0,0
1048,1171,erdos_renyi,"{""p"": 0.05}",300,1.9000000000000001,2.2,2.0,1.0,0.08,0.15000000000000002,0.45,random,logit,0.2,none,135,2,True,1.0,0.271728,1,0.0,0.0,1,300,300.0,0.45,0.15000000000000002,2.0,0
1049,1172,erdos_renyi,"{""p"": 0.05}",300,1.9000000000000001,2.2,2.0,1.0,0.08,0.15000000000000002,0.45,random,logit,0.2,none,135,2,True,1.0,0.26363200000000003,1,0.0,1.0,1,300,300.0,0.45,0.15000000000000002,2.0,0
1050,1173,erdos_renyi,"{""p"": 0.05}",300,1.9000000000000001,2.2,2.0,1.0,0.08,0.15000000000000002,0.45,random,logit,0.2,none,135,2,True,1.0,0.2601973333333334,1,0.0,1.0,1,300,300.0,0.45,0.15000000000000002,2.0,0
1051,1174,erdos_renyi,"{""p"": 0.05}",300,1.9000000000000001,2.2,2.0,1.0,0.08,0.15000000000000002,0.45,random,logit,0.2,none,135,3,True,1.0,0.30447509333333334,1,0.0,1.0,1,300,300.0,0.45,0.15000000000000002,2.0,0
1052,1175,erdos_renyi,"{""p"": 0.05}",300,1.9000000000000001,2.2,2.0,1.0,0.08,0.15000000000000002,0.45,random,logit,0.2,none,135,3,True,1.0,0.31460245333333337,1,0.0,1.0,1,300,300.0,0.45,0.15000000000000002,2.0,0
1053,1176,erdos_renyi,"{""p"": 0.05}",300,1.9000000000000001,2.2,2.0,1.0,0.08,0.15000000000000002,0.45,random,logit,0.2,none,135,2,True,1.0,0.26387733333333335,1,0.0,1.0,1,300,300.0,0.45,0.15000000000000002,2.0,0
1054,1177,erdos_renyi,"{""p"": 0.05}",300,1.9000000000000001,2.2,2.0,1.0,0.08,0.15000000000000002,0.45,random,logit,0.2,none,135,3,True,1.0,0.30683029333333334,1,0.0,1.0,1,300,300.0,0.45,0.15000000000000002,2.0,0
1055,1178,erdos_renyi,"{""p"": 0.05}",300,1.9000000000000001,2.2,2.0,1.0,0.08,0.15000000000000002,0.45,random,logit,0.2,none,135,2,True,1.0,0.26191466666666674,1,0.0,1.0,1,300,300.0,0.45,0.15000000000000002,2.0,0
1056,1179,erdos_renyi,"{""p"": 0.05}",300,1.85,2.2,2.0,1.0,0.08,0.17500000000000002,0.45,random,logit,0.2,none,135,2,True,1.0,0.2798853333333334,1,0.0,1.0,1,300,300.0,0.45,0.17500000000000002,2.0,0
1057,1180,erdos_renyi,"{""p"": 0.05}",300,1.85,2.2,2.0,1.0,0.08,0.17500000000000002,0.45,random,logit,0.2,none,135,3,True,1.0,0.3198305066666667,1,0.0,1.0,1,300,300.0,0.45,0.17500000000000002,2.0,0
1058,1181,erdos_renyi,"{""p"": 0.05}",300,1.85,2.2,2.0,1.0,0.08,0.17500000000000002,0.45,random,logit,0.2,none,135,2,True,1.0,0.2806213333333334,1,0.0,1.0,1,300,300.0,0.45,0.17500000000000002,2.0,0
1059,1182,erdos_renyi,"{""p"": 0.05}",300,1.85,2.2,2.0,1.0,0.08,0.17500000000000002,0.45,random,logit,0.2,none,135,3,True,1.0,0.33203829333333335,1,0.0,1.0,1,300,300.0,0.45,0.17500000000000002,2.0,0
1060,1183,erdos_renyi,"{""p"": 0.05}",300,1.85,2.2,2.0,1.0,0.08,0.17500000000000002,0.45,random,logit,0.2,none,135,3,True,1.0,0.32410912000000003,1,0.0,1.0,1,300,300.0,0.45,0.17500000000000002,2.0,0
1061,1184,erdos_renyi,"{""p"": 0.05}",300,1.85,2.2,2.0,1.0,0.08,0.17500000000000002,0.45,random,logit,0.2,none,135,2,True,1.0,0.2808666666666667,1,0.0,1.0,1,300,300.0,0.45,0.17500000000000002,2.0,0
1062,1185,erdos_renyi,"{""p"": 0.05}",300,1.85,2.2,2.0,1.0,0.08,0.17500000000000002,0.45,random,logit,0.2,none,135,2,True,1.0,0.28135733333333335,1,0.0,1.0,1,300,300.0,0.45,0.17500000000000002,2.0,0
1063,1186,erdos_renyi,"{""p"": 0.05}",300,1.85,2.2,2.0,1.0,0.08,0.17500000000000002,0.45,random,logit,0.2,none,135,2,True,1.0,0.27571466666666666,1,0.0,1.0,1,300,300.0,0.45,0.17500000000000002,2.0,0
1064,1187,erdos_renyi,"{""p"": 0.05}",300,1.85,2.2,2.0,1.0,0.08,0.17500000000000002,0.45,random,logit,0.2,none,135,2,True,1.0,0.27964,1,0.0,1.0,1,300,300.0,0.45,0.17500000000000002,2.0,0
1065,1188,erdos_renyi,"{""p"": 0.05}",300,1.85,2.2,2.0,1.0,0.08,0.17500000000000002,0.45,random,logit,0.2,none,135,2,True,1.0,0.28724533333333335,1,0.0,0.0,1,300,300.0,0.45,0.17500000000000002,2.0,0
1066,1189,erdos_renyi,"{""p"": 0.05}",300,1.85,2.2,2.0,1.0,0.08,0.17500000000000002,0.45,random,logit,0.2,none,135,3,True,1.0,0.32580682666666666,1,0.0,1.0,1,300,300.0,0.45,0.17500000000000002,2.0,0
1067,1190,erdos_renyi,"{""p"": 0.05}",300,1.85,2.2,2.0,1.0,0.08,0.17500000000000002,0.45,random,logit,0.2,none,135,3,True,1.0,0.31349109333333336,1,0.0,1.0,1,300,300.0,0.45,0.17500000000000002,2.0,0
1068,1191,erdos_renyi,"{""p"": 0.05}",300,1.8000000000000003,2.2,2.0,1.0,0.08,0.2,0.45,random,logit,0.2,none,135,2,True,1.0,0.29908266666666666,1,0.0,1.0,1,300,300.0,0.45,0.2,2.0,0
1069,1192,erdos_renyi,"{""p"": 0.05}",300,1.8000000000000003,2.2,2.0,1.0,0.08,0.2,0.45,random,logit,0.2,none,135,2,True,1.0,0.31723733333333337,1,0.0,0.0,1,300,300.0,0.45,0.2,2.0,0
1070,1193,erdos_renyi,"{""p"": 0.05}",300,1.8000000000000003,2.2,2.0,1.0,0.08,0.2,0.45,random,logit,0.2,none,135,3,True,1.0,0.34660864,1,0.0,1.0,1,300,300.0,0.45,0.2,2.0,0
1071,1194,erdos_renyi,"{""p"": 0.05}",300,1.8000000000000003,2.2,2.0,1.0,0.08,0.2,0.45,random,logit,0.2,none,135,2,True,1.0,0.30963199999999996,1,0.0,0.0,1,300,300.0,0.45,0.2,2.0,0
1072,1195,erdos_renyi,"{""p"": 0.05}",300,1.8000000000000003,2.2,2.0,1.0,0.08,0.2,0.45,random,logit,0.2,none,135,2,True,1.0,0.30717866666666666,1,0.0,1.0,1,300,300.0,0.45,0.2,2.0,0
1073,1196,erdos_renyi,"{""p"": 0.05}",300,1.8000000000000003,2.2,2.0,1.0,0.08,0.2,0.45,random,logit,0.2,none,135,2,True,1.0,0.3064426666666667,1,0.0,1.0,1,300,300.0,0.45,0.2,2.0,0
1074,1197,erdos_renyi,"{""p"": 0.05}",300,1.8000000000000003,2.2,2.0,1.0,0.08,0.2,0.45,random,logit,0.2,none,135,3,True,1.0,0.34480298666666664,1,0.0,1.0,1,300,300.0,0.45,0.2,2.0,0
1075,1198,erdos_renyi,"{""p"": 0.05}",300,1.8000000000000003,2.2,2.0,1.0,0.08,0.2,0.45,random,logit,0.2,none,135,3,True,1.0,0.33962154666666666,1,0.0,1.0,1,300,300.0,0.45,0.2,2.0,0
1076,1199,erdos_renyi,"{""p"": 0.05}",300,1.8000000000000003,2.2,2.0,1.0,0.08,0.2,0.45,random,logit,0.2,none,135,2,True,1.0,0.3027626666666667,1,0.0,1.0,1,300,300.0,0.45,0.2,2.0,0
1077,1200,erdos_renyi,"{""p"": 0.05}",300,1.8000000000000003,2.2,2.0,1.0,0.08,0.2,0.45,random,logit,0.2,none,135,2,True,1.0,0.30791466666666667,1,0.0,1.0,1,300,300.0,0.45,0.2,2.0,0
1078,1201,erdos_renyi,"{""p"": 0.05}",300,1.8000000000000003,2.2,2.0,1.0,0.08,0.2,0.45,random,logit,0.2,none,135,3,True,1.0,0.34658901333333336,1,0.0,1.0,1,300,300.0,0.45,0.2,2.0,0
1079,1202,erdos_renyi,"{""p"": 0.05}",300,1.8000000000000003,2.2,2.0,1.0,0.08,0.2,0.45,random,logit,0.2,none,135,3,True,1.0,0.35129941333333337,1,0.0,1.0,1,300,300.0,0.45,0.2,2.0,0
1080,1203,erdos_renyi,"{""p"": 0.05}",300,2.2,2.2,2.0,1.0,0.08,0.0,0.5,random,logit,0.2,none,150,2,True,1.0,0.13986133333333334,1,0.0,0.0,1,300,300.0,0.5,0.0,2.0,0
1081,1204,erdos_renyi,"{""p"": 0.05}",300,2.2,2.2,2.0,1.0,0.08,0.0,0.5,random,logit,0.2,none,150,2,True,1.0,0.14010666666666666,1,0.0,0.0,1,300,300.0,0.5,0.0,2.0,0
1082,1205,erdos_renyi,"{""p"": 0.05}",300,2.2,2.2,2.0,1.0,0.08,0.0,0.5,random,logit,0.2,none,150,2,True,1.0,0.14501333333333333,1,0.0,0.0,1,300,300.0,0.5,0.0,2.0,0
1083,1206,erdos_renyi,"{""p"": 0.05}",300,2.2,2.2,2.0,1.0,0.08,0.0,0.5,random,logit,0.2,none,150,2,True,1.0,0.14525866666666667,1,0.0,0.0,1,300,300.0,0.5,0.0,2.0,0
1084,1207,erdos_renyi,"{""p"": 0.05}",300,2.2,2.2,2.0,1.0,0.08,0.0,0.5,random,logit,0.2,none,150,2,True,1.0,0.13470933333333335,1,0.0,1.0,1,300,300.0,0.5,0.0,2.0,0
1085,1208,erdos_renyi,"{""p"": 0.05}",300,2.2,2.2,2.0,1.0,0.08,0.0,0.5,random,logit,0.2,none,150,2,True,1.0,0.1445226666666667,1,0.0,0.0,1,300,300.0,0.5,0.0,2.0,0
1086,1209,erdos_renyi,"{""p"": 0.05}",300,2.2,2.2,2.0,1.0,0.08,0.0,0.5,random,logit,0.2,none,150,2,True,1.0,0.13888,1,0.0,0.0,1,300,300.0,0.5,0.0,2.0,0
1087,1210,erdos_renyi,"{""p"": 0.05}",300,2.2,2.2,2.0,1.0,0.08,0.0,0.5,random,logit,0.2,none,150,2,True,1.0,0.14942933333333333,1,0.0,0.0,1,300,300.0,0.5,0.0,2.0,0
1088,1211,erdos_renyi,"{""p"": 0.05}",300,2.2,2.2,2.0,1.0,0.08,0.0,0.5,random,logit,0.2,none,150,3,True,1.0,0.17725994666666667,1,0.0,1.0,1,300,300.0,0.5,0.0,2.0,0
1089,1212,erdos_renyi,"{""p"": 0.05}",300,2.2,2.2,2.0,1.0,0.08,0.0,0.5,random,logit,0.2,none,150,3,True,1.0,0.20617002666666667,1,0.0,1.0,1,300,300.0,0.5,0.0,2.0,0
1090,1213,erdos_renyi,"{""p"": 0.05}",300,2.2,2.2,2.0,1.0,0.08,0.0,0.5,random,logit,0.2,none,150,2,True,1.0,0.13323733333333335,1,0.0,1.0,1,300,300.0,0.5,0.0,2.0,0
